Stichtag;Geschlecht;Staatsangehörigkeit;Bundesland Schlüssel;Bundesland;Berufsabschluss;Sozialversicherungspflichtig Beschäftigte (SvB)
Apr 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.580
Apr 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.520
Apr 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.840
Apr 24;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;8.190
Apr 24;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;15.410
Apr 24;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;15.690
Apr 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;4.160
Apr 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.210
Apr 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.800
Apr 24;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.740
Apr 24;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.470
Apr 24;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.700
Apr 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.400
Apr 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;322.490
Apr 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;70.120
Apr 24;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;40.460
Apr 24;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;226.580
Apr 24;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;130.490
Apr 24;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;132.440
Apr 24;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;912.060
Apr 24;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;203.120
Apr 24;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.640
Apr 24;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;82.390
Apr 24;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;29.100
Apr 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;347.180
Apr 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.859.920
Apr 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;559.300
Apr 24;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;108.580
Apr 24;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;637.340
Apr 24;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;247.570
Apr 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;68.900
Apr 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;422.790
Apr 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;93.730
Apr 24;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;197.370
Apr 24;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.211.480
Apr 24;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;389.580
Apr 24;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;203.170
Apr 24;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.545.470
Apr 24;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;463.990
Apr 24;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.750
Apr 24;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.000
Apr 24;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;23.150
Apr 24;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;63.180
Apr 24;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;339.880
Apr 24;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;225.680
Apr 24;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;27.580
Apr 24;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;272.550
Apr 24;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;62.640
Apr 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;19.840
Apr 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;197.880
Apr 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.880
Apr 24;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;46.140
Apr 24;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;512.300
Apr 24;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;146.830
Apr 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;23.340
Apr 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;272.710
Apr 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;54.100
Apr 24;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;21.360
Apr 24;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;264.200
Apr 24;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;56.070
Mrz 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;10.060
Mrz 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;12.230
Mrz 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;7.230
Mrz 24;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;14.530
Mrz 24;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;18.730
Mrz 24;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;20.410
Mrz 24;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;35.220
Mrz 24;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;42.420
Mrz 24;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;24.380
Mrz 24;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.800
Mrz 24;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.490
Mrz 24;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.190
Mrz 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;108.460
Mrz 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;128.920
Mrz 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;78.930
Mrz 24;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;46.270
Mrz 24;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;65.300
Mrz 24;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;51.200
Mrz 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;21.070
Mrz 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;27.880
Mrz 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;14.020
Mrz 24;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;96.410
Mrz 24;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;142.840
Mrz 24;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;73.700
Mrz 24;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;93.930
Mrz 24;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;153.400
Mrz 24;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;107.240
Mrz 24;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.490
Mrz 24;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.810
Mrz 24;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.650
Mrz 24;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;22.140
Mrz 24;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;28.750
Mrz 24;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;59.750
Mrz 24;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;6.000
Mrz 24;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;9.720
Mrz 24;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;8.980
Mrz 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.520
Mrz 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.380
Mrz 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.730
Mrz 24;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;8.120
Mrz 24;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;15.140
Mrz 24;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;15.470
Mrz 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;4.080
Mrz 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.090
Mrz 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.720
Mrz 24;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.660
Mrz 24;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.290
Mrz 24;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.620
Mrz 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.590
Mrz 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;322.390
Mrz 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;69.750
Mrz 24;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;40.860
Mrz 24;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;226.930
Mrz 24;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;130.070
Mrz 24;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;132.880
Mrz 24;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;912.460
Mrz 24;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;202.320
Mrz 24;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.680
Mrz 24;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;82.550
Mrz 24;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;29.060
Mrz 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;348.160
Mrz 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.861.550
Mrz 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;557.810
Mrz 24;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;108.780
Mrz 24;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;637.670
Mrz 24;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;246.720
Mrz 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;69.230
Mrz 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;423.080
Mrz 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;93.270
Mrz 24;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;199.450
Mrz 24;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.211.320
Mrz 24;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;387.920
Mrz 24;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;205.880
Mrz 24;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.544.750
Mrz 24;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;462.000
Mrz 24;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.870
Mrz 24;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.130
Mrz 24;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;23.100
Mrz 24;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;63.010
Mrz 24;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;339.640
Mrz 24;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;225.060
Mrz 24;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;27.610
Mrz 24;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;272.480
Mrz 24;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;62.360
Mrz 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;20.040
Mrz 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;197.060
Mrz 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.750
Mrz 24;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;47.270
Mrz 24;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;511.890
Mrz 24;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;146.500
Mrz 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;23.560
Mrz 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;272.640
Mrz 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;54.020
Mrz 24;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;21.690
Mrz 24;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;264.160
Mrz 24;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;55.930
Feb 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;9.920
Feb 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;12.020
Feb 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;7.160
Feb 24;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;14.460
Feb 24;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;18.640
Feb 24;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;20.270
Feb 24;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;34.690
Feb 24;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;41.890
Feb 24;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;24.030
Feb 24;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.830
Feb 24;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.500
Feb 24;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.130
Feb 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;107.840
Feb 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;128.180
Feb 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;78.290
Feb 24;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;46.230
Feb 24;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;65.060
Feb 24;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;50.800
Feb 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;20.940
Feb 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;27.710
Feb 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;13.870
Feb 24;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;96.230
Feb 24;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;142.140
Feb 24;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;73.240
Feb 24;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;93.680
Feb 24;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;152.600
Feb 24;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;106.440
Feb 24;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.450
Feb 24;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.790
Feb 24;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.630
Feb 24;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;22.050
Feb 24;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;28.710
Feb 24;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;59.530
Feb 24;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;5.960
Feb 24;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;9.570
Feb 24;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;8.860
Feb 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.430
Feb 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.110
Feb 24;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.640
Feb 24;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;7.980
Feb 24;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;14.990
Feb 24;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;15.210
Feb 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.960
Feb 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.020
Feb 24;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.680
Feb 24;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.600
Feb 24;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.220
Feb 24;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.610
Feb 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;48.020
Feb 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;321.620
Feb 24;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;69.340
Feb 24;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;41.130
Feb 24;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;226.890
Feb 24;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;129.900
Feb 24;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;133.880
Feb 24;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;910.890
Feb 24;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;201.400
Feb 24;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.750
Feb 24;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;82.650
Feb 24;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;28.900
Feb 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;350.950
Feb 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.860.250
Feb 24;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;555.820
Feb 24;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;109.370
Feb 24;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;637.770
Feb 24;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;246.190
Feb 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;69.820
Feb 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;422.640
Feb 24;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;92.830
Feb 24;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;202.080
Feb 24;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.212.570
Feb 24;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;387.730
Feb 24;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;208.120
Feb 24;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.543.880
Feb 24;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;460.610
Feb 24;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.010
Feb 24;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.270
Feb 24;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;23.050
Feb 24;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;63.380
Feb 24;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;340.090
Feb 24;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;224.780
Feb 24;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;27.750
Feb 24;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;272.100
Feb 24;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;62.180
Feb 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;20.210
Feb 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;196.180
Feb 24;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.640
Feb 24;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;47.820
Feb 24;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;511.820
Feb 24;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;146.190
Feb 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;24.000
Feb 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;273.030
Feb 24;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.880
Feb 24;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;21.980
Feb 24;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;264.190
Feb 24;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;55.990
Jan 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;9.890
Jan 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;11.860
Jan 24;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;7.050
Jan 24;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;14.450
Jan 24;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;18.420
Jan 24;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;20.080
Jan 24;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;34.540
Jan 24;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;41.580
Jan 24;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;23.740
Jan 24;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.820
Jan 24;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.460
Jan 24;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.120
Jan 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;107.900
Jan 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;127.380
Jan 24;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;77.560
Jan 24;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;46.350
Jan 24;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;64.760
Jan 24;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;50.180
Jan 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;20.940
Jan 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;27.530
Jan 24;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;13.750
Jan 24;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;96.490
Jan 24;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;141.210
Jan 24;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;72.650
Jan 24;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;93.800
Jan 24;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;151.610
Jan 24;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;105.640
Jan 24;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.490
